年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,10,15,0,C
2023,10,16,0,C
2023,10,17,0,C
2023,10,18,19,C
2023,10,19,20,C
2023,10,20,0,C
2023,10,21,0,C
2023,10,22,0,C
2023,10,23,0,C
2023,10,24,0,C
2023,10,25,0,C
2023,10,26,0,C
2023,10,27,0,C
2023,10,28,8.5,C
2023,10,29,1,C
2023,10,30,0,C
2023,10,31,0,C
2023,11,1,0,C
2023,11,2,0,C
2023,11,3,0,C
2023,11,4,0,C
2023,11,5,0,C
2023,11,6,0,C
2023,11,7,0,C
2023,11,8,0,C
2023,11,9,0,C
2023,11,10,0,C
2023,11,11,1,C
2023,11,12,4,C
2023,11,13,0,C
2023,11,14,0,C
2023,11,15,0,C
2023,11,16,0,C
2023,11,17,0,C
2023,11,18,0,C
2023,11,19,0,C
2023,11,20,0,C
2023,11,21,0,C
2023,11,22,0,C
2023,11,23,0,C
2023,11,24,0,C
2023,11,25,0,C
2023,11,26,0,C
2023,11,27,0,C
2023,11,28,0,C
2023,11,29,0,C
2023,11,30,0,C
2023,12,1,0,C
2023,12,2,0,C
2023,12,3,0,C
2023,12,4,0,C
2023,12,5,0,C
2023,12,6,0,C
2023,12,7,0,C
2023,12,8,0,C
2023,12,9,0,C
2023,12,10,0.5,C
2023,12,11,2,C
2023,12,12,0,C
2023,12,13,0,C
2023,12,14,0,C
2023,12,15,0,C
2023,12,16,0,C
2023,12,17,0,C
2023,12,18,0,C
2023,12,19,0,C
2023,12,20,0,C
2023,12,21,0,C
2023,12,22,0,C
2023,12,23,0.5,C
2023,12,24,0,C
2023,12,25,0,C
2023,12,26,0,C
2023,12,27,0,C
2023,12,28,0,C
2023,12,29,0,C
2023,12,30,0,C
2023,12,31,0,C
