年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,10,4,9.9,C
2023,10,5,23.8,C
2023,10,6,26.6,C
2023,10,7,38.4,C
2023,10,8,52.3,C
2023,10,9,31.4,C
2023,10,10,30.7,C
2023,10,11,25.5,#
2023,10,12,23,C
2023,10,13,16.5,C
2023,10,14,14.3,C
2023,10,15,19.8,C
2023,10,16,32,C
2023,10,17,46,C
2023,10,18,46.1,C
2023,10,19,29.8,C
2023,10,20,25.5,C
2023,10,21,31.9,C
2023,10,22,20.5,C
2023,10,23,21.3,C
2023,10,24,21,C
2023,10,25,20.6,C
2023,10,26,20.7,C
2023,10,27,16.1,C
2023,10,28,19.3,C
2023,10,29,25.1,C
2023,10,30,16.9,C
2023,10,31,24.3,C
2023,11,1,20.8,C
2023,11,2,23.9,C
2023,11,3,16.6,C
2023,11,4,18,C
2023,11,5,12.3,C
2023,11,6,16.9,C
2023,11,7,31.3,C
2023,11,8,34,C
2023,11,9,31.4,C
2023,11,10,21.8,C
2023,11,11,27.8,C
2023,11,12,26.1,C
2023,11,13,23.8,C
2023,11,14,19.1,C
2023,11,15,28.4,C
2023,11,16,31.8,C
2023,11,17,34,C
2023,11,18,19.5,C
2023,11,19,14.8,C
2023,11,20,15,C
2023,11,21,19.6,C
2023,11,22,14.2,C
2023,11,23,9.6,C
2023,11,24,33.2,C
2023,11,25,36.3,C
2023,11,26,21.5,C
2023,11,27,11.6,C
2023,11,28,29,C
2023,11,29,32.7,C
2023,11,30,23,C
2023,12,1,22.9,C
2023,12,2,16.3,C
2023,12,3,17.6,C
2023,12,4,14.4,C
2023,12,5,10.8,C
2023,12,6,19,C
2023,12,7,16.3,C
2023,12,8,19.8,C
2023,12,9,18.7,C
2023,12,10,20.9,C
2023,12,11,9.7,C
2023,12,12,14.9,C
2023,12,13,34.1,C
2023,12,14,27.6,C
2023,12,15,14.7,C
2023,12,16,29.4,C
2023,12,17,28.5,C
2023,12,18,25.3,C
2023,12,19,36.7,C
2023,12,20,32.4,C
2023,12,21,31.1,C
2023,12,22,28.8,C
2023,12,23,25.3,C
2023,12,24,21.8,C
2023,12,25,18.5,C
2023,12,26,15.1,C
2023,12,27,15.3,C
2023,12,28,18.6,C
2023,12,29,26.6,C
2023,12,30,14,C
2023,12,31,14.8,C
