年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,4,15,5.2,C
2023,4,16,7.8,C
2023,4,17,11.6,C
2023,4,18,12.3,C
2023,4,19,9.3,C
2023,4,20,5.5,C
2023,4,21,12.3,C
2023,4,22,12.8,C
2023,4,23,15.3,C
2023,4,24,8.2,C
2023,4,25,6.4,C
2023,4,26,8.5,C
2023,4,27,9.3,C
2023,4,28,10.1,C
2023,4,29,6.6,C
2023,4,30,9.5,C
2023,5,1,11.3,C
2023,5,2,8.7,C
2023,5,3,10.9,C
2023,5,4,13.3,C
2023,5,5,12.9,C
2023,5,6,13.4,C
2023,5,7,7.4,C
2023,5,8,10.3,C
2023,5,9,8.6,C
2023,5,10,8.7,C
2023,5,11,5.5,C
2023,5,12,6,C
2023,5,13,4.8,C
2023,5,14,3,C
2023,5,15,7,C
2023,5,16,11.7,C
2023,5,17,10.4,C
2023,5,18,8.3,C
2023,5,19,8.7,C
2023,5,20,13.6,C
2023,5,21,10,C
2023,5,22,9.4,C
2023,5,23,9.5,C
2023,5,24,10.3,C
2023,5,25,10,C
2023,5,26,14.3,C
2023,5,27,11.9,C
2023,5,28,8.2,C
2023,5,29,7.3,C
2023,5,30,6.1,C
2023,5,31,7.3,C
2023,6,1,5.5,C
2023,6,2,8.2,C
2023,6,3,8.5,C
2023,6,4,11.1,C
2023,6,5,9.8,C
2023,6,6,4.2,C
2023,6,7,11.5,C
2023,6,8,8.8,C
2023,6,9,6.3,C
2023,6,10,6.4,C
2023,6,11,8.3,C
2023,6,12,8.1,C
2023,6,13,6.3,C
2023,6,14,6.1,C
2023,6,15,4.3,C
2023,6,16,6.7,C
2023,6,17,3.4,C
2023,6,18,10.8,C
2023,6,19,9.8,C
2023,6,20,8.4,C
2023,6,21,9.7,C
2023,6,22,11,C
2023,6,23,10.6,C
2023,6,24,10.2,C
2023,6,25,9.1,C
2023,6,26,7.7,C
2023,6,27,9.3,C
2023,6,28,8.5,C
2023,6,29,9,C
2023,6,30,8.5,C
2023,7,1,7.1,C
2023,7,2,7.2,C
2023,7,3,9.1,C
2023,7,4,7.3,C
2023,7,5,9,C
2023,7,6,9.1,C
2023,7,7,9.4,C
2023,7,8,9.4,C
2023,7,9,9,C
2023,7,10,8.4,C
2023,7,11,9,C
2023,7,12,11,C
2023,7,13,9.5,C
2023,7,14,6.6,C
2023,7,15,6.4,C
2023,7,16,8.7,C
2023,7,17,15.7,C
2023,7,18,16.1,C
2023,7,19,8.9,C
2023,7,20,10.8,C
2023,7,21,8.6,C
2023,7,22,10.4,C
2023,7,23,9.4,C
2023,7,24,9.2,C
2023,7,25,6.1,C
2023,7,26,6.5,C
2023,7,27,8,C
2023,7,28,7.3,C
2023,7,29,8.8,C
2023,7,30,6.9,C
2023,7,31,8.5,C
2023,8,1,6.8,C
2023,8,2,7.9,C
2023,8,3,8.7,C
2023,8,4,8.6,C
2023,8,5,8.9,C
2023,8,6,8.8,C
2023,8,7,6.7,C
2023,8,8,6.6,C
2023,8,9,7.2,C
2023,8,10,5,C
2023,8,11,6.8,C
2023,8,12,7.8,C
2023,8,13,7.8,C
2023,8,14,6,C
2023,8,15,6.5,C
2023,8,16,7,C
2023,8,17,6.8,C
2023,8,18,5.7,C
2023,8,19,4.7,C
2023,8,20,8.9,C
2023,8,21,9.3,C
2023,8,22,9.3,C
2023,8,23,11.1,C
2023,8,24,6.6,C
2023,8,25,5.7,C
2023,8,26,8.3,C
2023,8,27,8.4,C
2023,8,28,7.8,C
2023,8,29,6.4,C
2023,8,30,9.5,C
2023,8,31,8.5,C
2023,9,1,12.7,C
2023,9,2,8.5,C
2023,9,3,10,C
2023,9,4,6.2,C
2023,9,5,4.5,C
2023,9,6,7.3,C
2023,9,7,5.8,C
2023,9,8,5.5,C
2023,9,9,9,C
2023,9,10,8.1,C
2023,9,11,10,C
2023,9,12,9.5,C
2023,9,13,10.5,C
2023,9,14,3.3,C
2023,9,15,7.8,C
2023,9,16,5.3,C
2023,9,17,7.8,C
2023,9,18,7.5,C
2023,9,19,9,C
2023,9,20,8,C
2023,9,21,6.3,C
2023,9,22,6.4,C
2023,9,23,8.5,C
2023,9,24,7.6,C
2023,9,25,8.5,C
2023,9,26,8.6,C
2023,9,27,9,C
2023,9,28,8.6,C
2023,9,29,8.7,C
2023,9,30,4.5,C
2023,10,1,7.3,C
2023,10,2,10.7,C
2023,10,3,6,C
2023,10,4,5.1,C
2023,10,5,8.7,C
2023,10,6,10.4,C
2023,10,7,10.9,C
2023,10,8,11.7,C
2023,10,9,9.8,C
2023,10,10,9.7,C
2023,10,11,10,C
2023,10,12,8.5,C
2023,10,13,7.7,C
2023,10,14,7.9,C
2023,10,15,6.5,C
2023,10,16,6.9,C
2023,10,17,6.6,C
2023,10,18,7.2,C
2023,10,19,7.3,C
2023,10,20,9.3,C
2023,10,21,13.1,C
2023,10,22,8.5,C
2023,10,23,5.7,C
2023,10,24,5.6,C
2023,10,25,6.8,C
2023,10,26,6.8,C
2023,10,27,7.1,C
2023,10,28,6.9,C
2023,10,29,4.4,C
2023,10,30,5.3,C
2023,10,31,8,C
2023,11,1,6.7,C
2023,11,2,7,C
2023,11,3,7.6,C
2023,11,4,6.5,C
2023,11,5,5.5,C
2023,11,6,7.8,C
2023,11,7,6.8,C
2023,11,8,5.9,C
2023,11,9,6.8,C
2023,11,10,8,C
2023,11,11,6.7,C
2023,11,12,10.2,C
2023,11,13,12.5,C
2023,11,14,9.5,C
2023,11,15,8.7,C
2023,11,16,10.7,C
2023,11,17,10.5,C
2023,11,18,7.2,C
2023,11,19,4.3,C
2023,11,20,4.3,C
2023,11,21,5.8,C
2023,11,22,4.2,C
2023,11,23,3.8,C
2023,11,24,10.5,C
2023,11,25,8,C
2023,11,26,5,C
2023,11,27,4.2,C
2023,11,28,9.4,C
2023,11,29,4,C
2023,11,30,6.5,C
2023,12,1,13,C
2023,12,2,8.9,C
2023,12,3,5.9,C
2023,12,4,7.3,C
2023,12,5,4.7,C
2023,12,6,5.9,C
2023,12,7,6.4,C
2023,12,8,6.3,C
2023,12,9,7.1,C
2023,12,10,8.5,C
2023,12,11,4,C
2023,12,12,5.8,C
2023,12,13,7.6,C
2023,12,14,5.2,C
2023,12,15,9.3,C
2023,12,16,14.6,C
2023,12,17,14.3,C
2023,12,18,8.2,C
2023,12,19,8,C
2023,12,20,12.3,C
2023,12,21,15.8,C
2023,12,22,13.5,C
2023,12,23,12.2,C
2023,12,24,11.5,C
2023,12,25,9.7,C
2023,12,26,4.3,C
2023,12,27,3.6,C
2023,12,28,3.5,C
2023,12,29,4.1,C
2023,12,30,4.2,C
2023,12,31,4.6,C
