年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,11,25,33.2,C
2023,11,26,20.3,C
2023,11,27,20.6,C
2023,11,28,31.9,C
2023,11,29,29.4,C
2023,11,30,22.5,C
2023,12,1,23.2,C
2023,12,2,17.1,C
2023,12,3,16.1,C
2023,12,4,11.7,C
2023,12,5,7,C
2023,12,6,22.5,C
2023,12,7,22.5,C
2023,12,8,19.7,C
2023,12,9,20.7,C
2023,12,10,22.7,C
2023,12,11,6.9,C
2023,12,12,21,C
2023,12,13,32.2,C
2023,12,14,28.1,C
2023,12,15,21.6,C
2023,12,16,32.2,C
2023,12,17,31,C
2023,12,18,28,C
2023,12,19,21,C
2023,12,20,33.8,C
2023,12,21,39,C
2023,12,22,31.3,C
2023,12,23,29,C
2023,12,24,28.5,C
2023,12,25,17.4,C
2023,12,26,17.5,C
2023,12,27,19.3,C
2023,12,28,21.2,C
2023,12,29,32.3,C
2023,12,30,20.8,C
2023,12,31,16.6,C
