年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,12,19,27.5,C
2023,12,20,37.4,C
2023,12,21,38.4,C
2023,12,22,30,C
2023,12,23,28,C
2023,12,24,25.2,C
2023,12,25,16,C
2023,12,26,12.4,C
2023,12,27,10.9,C
2023,12,28,9.8,C
2023,12,29,17.5,C
2023,12,30,9,C
2023,12,31,7.3,C
