年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,5,23,16.6,C
2023,5,24,15.3,C
2023,5,25,13.8,C
2023,5,26,12.7,C
2023,5,27,12.9,C
2023,5,28,10.5,C
2023,5,29,6.8,C
2023,5,30,4.8,C
2023,5,31,7.5,C
2023,6,1,7.5,C
2023,6,2,7.4,C
2023,6,3,7.3,C
2023,6,4,17.5,C
2023,6,5,25.1,C
2023,6,6,17.9,C
2023,6,7,6.5,C
2023,6,8,6.8,C
2023,6,9,5.8,C
2023,6,10,4.4,C
2023,6,11,8.2,C
2023,6,12,11.7,C
2023,6,13,5.3,C
2023,6,14,6.3,C
2023,6,15,6,C
2023,6,16,5.4,C
2023,6,17,6.8,C
2023,6,18,6.3,C
2023,6,19,13,C
2023,6,20,14.1,C
2023,6,21,14.5,C
2023,6,22,16.2,C
2023,6,23,10.8,C
2023,6,24,8.1,C
2023,6,25,6.3,C
2023,6,26,9.6,C
2023,6,27,11.8,C
2023,6,28,9.1,C
2023,6,29,6.1,C
2023,6,30,6.1,C
2023,7,1,5,C
2023,7,2,5.7,C
2023,7,3,7,C
2023,7,4,9.7,C
2023,7,5,16.6,C
2023,7,6,17.9,C
2023,7,7,16.8,C
2023,7,8,12,C
2023,7,9,10.9,C
2023,7,10,10.8,C
2023,7,11,7.7,C
2023,7,12,6,C
2023,7,13,6.4,C
2023,7,14,3.3,C
2023,7,15,7.5,C
2023,7,16,26,C
2023,7,17,49.7,C
2023,7,18,20.9,C
2023,7,19,12.2,C
2023,7,20,6.5,C
2023,7,21,3.2,C
2023,7,22,6.3,C
2023,7,23,6.3,C
2023,7,24,6.4,C
2023,7,25,6.6,C
2023,7,26,5.8,C
2023,7,27,9.2,C
2023,7,28,6.7,C
2023,7,29,11.2,C
2023,7,30,8.4,C
2023,7,31,14.6,C
2023,8,1,7,C
2023,8,2,7.2,C
2023,8,3,5.6,C
2023,8,4,16.2,#
2023,8,5,17.8,C
2023,8,6,11.5,C
2023,8,7,5.3,C
2023,8,8,7.4,C
2023,8,9,12.2,C
2023,8,10,6.1,C
2023,8,11,7.9,C
2023,8,12,8.9,C
2023,8,13,7.9,C
2023,8,14,7,C
2023,8,15,7,C
2023,8,16,13.3,C
2023,8,17,10,C
2023,8,18,6.9,C
2023,8,19,5.5,C
2023,8,20,5.7,C
2023,8,21,7.2,C
2023,8,22,5.5,C
2023,8,23,5.6,C
2023,8,24,9.2,C
2023,8,25,4.6,C
2023,8,26,5.4,C
2023,8,27,7.7,C
2023,8,28,6.3,C
2023,8,29,8.9,C
2023,8,30,11.1,C
2023,8,31,11.7,C
2023,9,1,27.5,C
2023,9,2,48.5,C
2023,9,3,14,C
2023,9,4,7.3,C
2023,9,5,9.7,C
2023,9,6,6.3,C
2023,9,7,12.1,C
2023,9,8,24.7,C
2023,9,9,14.9,C
2023,9,10,16.7,C
2023,9,11,15.4,C
2023,9,12,11.5,C
2023,9,13,16.5,C
2023,9,14,10.5,C
2023,9,15,9.3,C
2023,9,16,13.9,C
2023,9,17,9.8,C
2023,9,18,7,C
2023,9,19,6.5,C
2023,9,20,4,C
2023,9,21,4.4,C
2023,9,22,7.7,C
2023,9,23,14.1,C
2023,9,24,20.6,C
2023,9,25,19.1,C
2023,9,26,18,C
2023,9,27,11.6,C
2023,9,28,14.6,C
2023,9,29,14.8,C
2023,9,30,4.5,C
2023,10,1,6.9,C
2023,10,2,17.5,C
2023,10,3,4.7,C
2023,10,4,7.7,C
2023,10,5,17.7,C
2023,10,6,14.5,C
2023,10,7,25.6,C
2023,10,8,46,C
2023,10,9,26.5,C
2023,10,10,20.3,C
2023,10,11,12.2,C
2023,10,12,11.6,C
2023,10,13,10.8,C
2023,10,14,5.6,C
2023,10,15,11.6,C
2023,10,16,17,C
2023,10,17,28.6,C
2023,10,18,26.6,C
2023,10,19,19.4,C
2023,10,20,15.6,C
2023,10,21,12.3,C
2023,10,22,7.7,C
2023,10,23,13,C
2023,10,24,10,C
2023,10,25,9.7,C
2023,10,26,9.4,C
2023,10,27,8.1,C
2023,10,28,14.4,C
2023,10,29,14.8,C
2023,10,30,11.7,C
2023,10,31,13,C
2023,11,1,11.8,C
2023,11,2,10.7,C
2023,11,3,7.8,C
2023,11,4,8.2,C
2023,11,5,7,C
2023,11,6,9.2,C
2023,11,7,17.1,C
2023,11,8,20.4,C
2023,11,9,15.7,C
2023,11,10,11.5,C
2023,11,11,27.1,C
2023,11,12,17.5,C
2023,11,13,14.5,C
2023,11,14,8.8,C
2023,11,15,12.5,C
2023,11,16,17.8,C
2023,11,17,19.8,C
2023,11,18,10.5,C
2023,11,19,5.6,C
2023,11,20,5.8,C
2023,11,21,8.5,C
2023,11,22,5.3,C
2023,11,23,3.5,C
2023,11,24,20,C
2023,11,25,20.5,C
2023,11,26,11.3,C
2023,11,27,5.7,C
2023,11,28,12.5,C
2023,11,29,13.8,C
2023,11,30,9.5,C
2023,12,1,13.4,C
2023,12,2,7.3,C
2023,12,3,12.4,C
2023,12,4,6,C
2023,12,5,6.1,C
2023,12,6,9.2,C
2023,12,7,6,C
2023,12,8,6.6,C
2023,12,9,8,C
2023,12,10,10.7,C
2023,12,11,5.5,C
2023,12,12,11.2,C
2023,12,13,14.6,C
2023,12,14,9.5,C
2023,12,15,6.8,C
2023,12,16,16.7,C
2023,12,17,14.2,C
2023,12,18,11.4,C
2023,12,19,6,C
2023,12,20,13.8,C
2023,12,21,15.8,C
2023,12,22,14.7,C
2023,12,23,9.1,C
2023,12,24,11,C
2023,12,25,4,C
2023,12,26,7.8,C
2023,12,27,5.3,C
2023,12,28,8.6,C
2023,12,29,10.5,C
2023,12,30,2.8,C
2023,12,31,8.1,C
