年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,7,16,15.5,C
2023,7,17,22.6,C
2023,7,18,13.8,C
2023,7,19,6.6,C
2023,7,20,5.1,C
2023,7,21,3.4,C
2023,7,22,3.3,C
2023,7,23,4.3,C
2023,7,24,4.5,C
2023,7,25,3.8,C
2023,7,26,2.7,C
2023,7,27,5.4,C
2023,7,28,3.8,C
2023,7,29,3.9,C
2023,7,30,4.8,C
2023,7,31,5.6,C
2023,8,1,3.3,C
2023,8,2,4.3,C
2023,8,3,4.5,C
2023,8,4,4.7,C
2023,8,5,6.3,C
2023,8,6,6.9,C
2023,8,7,4.9,C
2023,8,8,4.4,C
2023,8,9,4.9,C
2023,8,10,3.2,C
2023,8,11,3.9,C
2023,8,12,4.3,C
2023,8,13,3.3,C
2023,8,14,3.8,C
2023,8,15,3.6,C
2023,8,16,5.6,C
2023,8,17,5,C
2023,8,18,3.8,C
2023,8,19,2.4,C
2023,8,20,3,C
2023,8,21,2.9,C
2023,8,22,3.1,C
2023,8,23,3.5,C
2023,8,24,2.9,C
2023,8,25,3.4,C
2023,8,26,2.9,C
2023,8,27,2.6,C
2023,8,28,3.5,C
2023,8,29,3.5,C
2023,8,30,5.8,C
2023,8,31,9.2,C
2023,9,1,17.1,C
2023,9,2,20.2,C
2023,9,3,8.6,C
2023,9,4,3.3,C
2023,9,5,3.1,C
2023,9,6,4.4,C
2023,9,7,5.1,C
2023,9,8,8.6,C
2023,9,9,5.7,C
2023,9,10,5.5,C
2023,9,11,5.2,C
2023,9,12,3.8,C
2023,9,13,6.2,C
2023,9,14,2.9,C
2023,9,15,4.9,C
2023,9,16,5.3,C
2023,9,17,5,C
2023,9,18,3.8,C
2023,9,19,3.6,C
2023,9,20,3.7,C
2023,9,21,3.7,C
2023,9,22,3.9,C
2023,9,23,8.3,C
2023,9,24,11.6,C
2023,9,25,10.9,C
2023,9,26,11.9,C
2023,9,27,9.3,C
2023,9,28,10.3,C
2023,9,29,7.1,C
2023,9,30,3.9,C
2023,10,1,5.4,C
2023,10,2,8.3,C
2023,10,3,3.7,C
2023,10,4,2.8,C
2023,10,5,7.7,C
2023,10,6,7.9,C
2023,10,7,12,C
2023,10,8,18.2,C
2023,10,9,13.4,C
2023,10,10,11,C
2023,10,11,8.8,C
2023,10,12,8.4,C
2023,10,13,6.3,C
2023,10,14,3.5,C
2023,10,15,5.7,C
2023,10,16,11,C
2023,10,17,16.1,C
2023,10,18,16.6,C
2023,10,19,12,C
2023,10,20,7.5,C
2023,10,21,12.8,C
2023,10,22,8.4,C
2023,10,23,8.5,C
2023,10,24,7.6,C
2023,10,25,5.6,C
2023,10,26,4.7,C
2023,10,27,4.5,C
2023,10,28,6.3,C
2023,10,29,8.5,C
2023,10,30,4.9,C
2023,10,31,8.5,C
2023,11,1,8,C
2023,11,2,6,C
2023,11,3,3.9,C
2023,11,4,5.2,C
2023,11,5,3,C
2023,11,6,3.8,C
2023,11,7,11.1,C
2023,11,8,11,C
2023,11,9,8.6,C
2023,11,10,6.6,C
2023,11,11,10.2,C
2023,11,12,7.2,C
2023,11,13,6.7,C
2023,11,14,4,C
2023,11,15,9.5,C
2023,11,16,8.5,C
2023,11,17,10.5,C
2023,11,18,5.5,C
2023,11,19,3.9,C
2023,11,20,3.8,C
2023,11,21,5.3,C
2023,11,22,3.6,C
2023,11,23,2.2,C
2023,11,24,11.3,C
2023,11,25,11.7,C
2023,11,26,5.7,C
2023,11,27,2.4,C
2023,11,28,9,C
2023,11,29,8.3,C
2023,11,30,8.6,C
2023,12,1,6.9,C
2023,12,2,4,C
2023,12,3,5.3,C
2023,12,4,4.2,C
2023,12,5,2.9,C
2023,12,6,4.3,C
2023,12,7,4.4,C
2023,12,8,4.6,C
2023,12,9,4.4,C
2023,12,10,4.7,C
2023,12,11,2.3,C
2023,12,12,4.7,C
2023,12,13,9.5,C
2023,12,14,5.6,C
2023,12,15,4.4,C
2023,12,16,8.1,C
2023,12,17,5.6,C
2023,12,18,7.7,C
2023,12,19,8.3,C
2023,12,20,9.4,C
2023,12,21,10.1,C
2023,12,22,6.6,C
2023,12,23,6,C
2023,12,24,5.5,C
2023,12,25,5.5,C
2023,12,26,3.6,C
2023,12,27,3,C
2023,12,28,4.3,C
2023,12,29,6.4,C
2023,12,30,3.3,C
2023,12,31,2.9,C
