年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,3,23,17.5,C
2023,3,24,16.7,C
2023,3,25,28.5,C
2023,3,26,28.6,C
2023,3,27,42.3,C
2023,3,28,37.1,C
2023,3,29,30.6,C
2023,3,30,22.8,C
2023,3,31,28.1,C
2023,4,1,25.2,C
2023,4,2,30.9,C
2023,4,3,33,C
2023,4,4,27.3,C
2023,4,5,27.1,C
2023,4,6,22.2,C
2023,4,7,26.2,C
2023,4,8,34.2,C
2023,4,9,26.7,C
2023,4,10,23,C
2023,4,11,14.2,C
2023,4,12,9.5,C
2023,4,13,27.2,C
2023,4,14,10.8,C
2023,4,15,5.1,C
2023,4,16,7.9,C
2023,4,17,14.7,C
2023,4,18,11.3,C
2023,4,19,20.6,C
2023,4,20,16.8,C
2023,4,21,25.5,C
2023,4,22,47.1,C
2023,4,23,33.3,C
2023,4,24,20.3,C
2023,4,25,18.4,C
2023,4,26,25.6,C
2023,4,27,34.8,C
2023,4,28,22.7,C
2023,4,29,9.7,C
2023,4,30,18.1,C
2023,5,1,31.8,C
2023,5,2,28.9,C
2023,5,3,16.3,C
2023,5,4,14.8,C
2023,5,5,11.5,C
2023,5,6,16.8,C
2023,5,7,11.5,C
2023,5,8,27.4,C
2023,5,9,41.2,C
2023,5,10,36.1,C
2023,5,11,28.6,C
2023,5,12,20.3,C
2023,5,13,9,C
2023,5,14,18.6,C
2023,5,15,11.6,C
2023,5,16,7.1,C
2023,5,17,17.5,C
2023,5,18,18.2,C
2023,5,19,6.7,C
2023,5,20,14.2,C
2023,5,21,22,C
2023,5,22,22.5,C
2023,5,23,29.2,C
2023,5,24,33.4,C
2023,5,25,26.6,C
2023,5,26,19.9,C
2023,5,27,19.1,C
2023,5,28,13.9,C
2023,5,29,15.5,C
2023,5,30,15.3,C
2023,5,31,9.7,C
2023,6,1,12.3,C
2023,6,2,17.7,C
2023,6,3,11.8,C
2023,6,4,18.3,C
2023,6,5,28.7,C
2023,6,6,23.1,C
2023,6,7,23.5,C
2023,6,8,20,C
2023,6,9,9.8,C
2023,6,10,8.3,C
2023,6,11,7.8,C
2023,6,12,16.5,C
2023,6,13,11.7,C
2023,6,14,11.4,C
2023,6,15,10.9,C
2023,6,16,17.7,C
2023,6,17,12,C
2023,6,18,23.8,C
2023,6,19,26.2,C
2023,6,20,24.8,C
2023,6,21,26.3,C
2023,6,22,25.2,C
2023,6,23,26,C
2023,6,24,26,C
2023,6,25,15.8,C
2023,6,26,13.8,C
2023,6,27,18.9,C
2023,6,28,14.6,C
2023,6,29,11.5,C
2023,6,30,14.5,C
2023,7,1,16.2,C
2023,7,2,11.6,C
2023,7,3,19.5,C
2023,7,4,25.5,C
2023,7,5,25.5,C
2023,7,6,26.7,C
2023,7,7,24.7,C
2023,7,8,18.7,C
2023,7,9,21.5,C
2023,7,10,21.5,C
2023,7,11,18,C
2023,7,12,11,C
2023,7,13,6.5,C
2023,7,14,9.1,C
2023,7,15,11.7,C
2023,7,16,45.5,C
2023,7,17,61.4,C
2023,7,18,35.3,C
2023,7,19,19.8,C
2023,7,20,10.6,C
2023,7,21,5.4,C
2023,7,22,4.6,C
2023,7,23,8,C
2023,7,24,5.5,C
2023,7,25,14.3,C
2023,7,26,8.7,C
2023,7,27,16.6,C
2023,7,28,16.6,C
2023,7,29,18,C
2023,7,30,17.3,C
2023,7,31,21.9,C
2023,8,1,10.6,C
2023,8,2,9.4,C
2023,8,3,11.6,#
2023,8,4,28.3,C
2023,8,5,30.1,C
2023,8,6,28.8,C
2023,8,7,21.2,C
2023,8,8,18,C
2023,8,9,21.5,C
2023,8,10,18,#
2023,8,11,***,
2023,8,12,***,
2023,8,13,***,
2023,8,14,***,
2023,8,15,***,
2023,8,16,21.9,#
2023,8,17,22,C
2023,8,18,16.5,#
2023,8,19,11.6,C
2023,8,20,2.8,C
2023,8,21,6.4,C
2023,8,22,5.5,C
2023,8,23,8.7,C
2023,8,24,11.7,C
2023,8,25,8.4,C
2023,8,26,5.7,C
2023,8,27,7.1,C
2023,8,28,5.3,C
2023,8,29,10.5,C
2023,8,30,20,C
2023,8,31,31.2,C
2023,9,1,65.9,C
2023,9,2,51.8,C
2023,9,3,13.8,C
2023,9,4,8.5,C
2023,9,5,13,C
2023,9,6,16,C
2023,9,7,17.4,C
2023,9,8,30.8,C
2023,9,9,18.4,C
2023,9,10,19.8,C
2023,9,11,21.4,C
2023,9,12,10.2,C
2023,9,13,16.2,C
2023,9,14,18.5,C
2023,9,15,16.1,C
2023,9,16,17.6,C
2023,9,17,15.1,C
2023,9,18,7.5,C
2023,9,19,4.6,C
2023,9,20,2.7,C
2023,9,21,8.9,C
2023,9,22,5.7,C
2023,9,23,22.9,C
2023,9,24,30.5,C
2023,9,25,30.4,C
2023,9,26,28.3,C
2023,9,27,20.3,C
2023,9,28,25.9,C
2023,9,29,21.8,C
2023,9,30,9,C
2023,10,1,10.5,C
2023,10,2,26.1,C
2023,10,3,11.5,C
2023,10,4,12.8,C
2023,10,5,29.5,#
2023,10,6,30.2,C
2023,10,7,48.8,C
2023,10,8,71.3,C
2023,10,9,48.3,C
2023,10,10,39.7,C
2023,10,11,25.3,C
2023,10,12,21,C
2023,10,13,18.7,C
2023,10,14,13.3,C
2023,10,15,21.6,C
2023,10,16,39.6,C
2023,10,17,47.7,C
2023,10,18,50.3,C
2023,10,19,32.8,C
2023,10,20,25.9,C
2023,10,21,32.1,C
2023,10,22,22.9,C
2023,10,23,25.5,C
2023,10,24,22.2,C
2023,10,25,18.7,C
2023,10,26,17.3,C
2023,10,27,14.5,C
2023,10,28,24.4,C
2023,10,29,30,C
2023,10,30,19.3,C
2023,10,31,29.5,C
2023,11,1,27.8,C
2023,11,2,19.5,C
2023,11,3,13.8,C
2023,11,4,15.2,C
2023,11,5,12.3,C
2023,11,6,15.5,C
2023,11,7,36,C
2023,11,8,35.1,C
2023,11,9,29.6,C
2023,11,10,19.2,C
2023,11,11,39.2,C
2023,11,12,30.5,C
2023,11,13,29,#
2023,11,14,19.4,#
2023,11,15,32.4,C
2023,11,16,35,C
2023,11,17,41.2,C
2023,11,18,24.2,C
2023,11,19,14.3,C
2023,11,20,18,C
2023,11,21,24,C
2023,11,22,14.4,C
2023,11,23,6.4,C
2023,11,24,42.8,C
2023,11,25,41,C
2023,11,26,21,C
2023,11,27,6,C
2023,11,28,27.7,C
2023,11,29,30.7,C
2023,11,30,25.4,C
2023,12,1,30,C
2023,12,2,22.2,C
2023,12,3,23.4,C
2023,12,4,10.9,C
2023,12,5,5.8,C
2023,12,6,18.5,C
2023,12,7,19.8,C
2023,12,8,17.6,C
2023,12,9,14.9,C
2023,12,10,14.2,C
2023,12,11,5.1,C
2023,12,12,12.4,C
2023,12,13,31.8,C
2023,12,14,21.5,C
2023,12,15,12,C
2023,12,16,32.7,C
2023,12,17,30.8,C
2023,12,18,29,C
2023,12,19,22.2,C
2023,12,20,34.9,C
2023,12,21,39.8,C
2023,12,22,33,C
2023,12,23,30.3,C
2023,12,24,26.9,C
2023,12,25,24.8,C
2023,12,26,23.4,C
2023,12,27,16.4,C
2023,12,28,21.8,C
2023,12,29,29.5,C
2023,12,30,8.2,C
2023,12,31,8.4,C
