年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,8,9,5.3,C
2023,8,10,4.3,C
2023,8,11,7.3,C
2023,8,12,6.3,C
2023,8,13,5.9,C
2023,8,14,6.9,C
2023,8,15,5.5,C
2023,8,16,7,C
2023,8,17,3.9,C
2023,8,18,3.9,C
2023,8,19,4.3,C
2023,8,20,4.8,C
2023,8,21,4.4,C
2023,8,22,4.9,C
2023,8,23,6,C
2023,8,24,5.4,C
2023,8,25,3.5,C
2023,8,26,4.8,C
2023,8,27,6.8,C
2023,8,28,5.4,C
2023,8,29,6.3,C
2023,8,30,17.3,C
2023,8,31,20.7,C
2023,9,1,46.5,C
2023,9,2,42.6,C
2023,9,3,14.7,C
2023,9,4,15.3,C
2023,9,5,14.2,C
2023,9,6,7.3,C
2023,9,7,5.3,C
2023,9,8,14.9,C
2023,9,9,9.5,C
2023,9,10,15,C
2023,9,11,14.5,C
2023,9,12,8.1,C
2023,9,13,11,C
2023,9,14,7.3,C
2023,9,15,9.6,C
2023,9,16,12.1,C
2023,9,17,8.2,C
2023,9,18,5,C
2023,9,19,5.9,C
2023,9,20,4.3,C
2023,9,21,4.9,C
2023,9,22,6.8,C
2023,9,23,18,C
2023,9,24,22.2,C
2023,9,25,25.6,C
2023,9,26,26.5,C
2023,9,27,18,C
2023,9,28,20.3,C
2023,9,29,11.3,C
2023,9,30,5,C
2023,10,1,6.3,C
2023,10,2,17.1,C
2023,10,3,6,C
2023,10,4,9.9,C
2023,10,5,17,C
2023,10,6,20.1,C
2023,10,7,29.8,C
2023,10,8,35.8,C
2023,10,9,18.8,C
2023,10,10,17,C
2023,10,11,13.4,C
2023,10,12,11.8,C
2023,10,13,9.5,C
2023,10,14,8.3,C
2023,10,15,11.2,C
2023,10,16,21.3,C
2023,10,17,31.6,C
2023,10,18,33.7,C
2023,10,19,26.5,C
2023,10,20,17,C
2023,10,21,18,C
2023,10,22,13.5,C
2023,10,23,11.1,C
2023,10,24,12.9,C
2023,10,25,13.4,C
2023,10,26,13.2,C
2023,10,27,8.3,C
2023,10,28,15.1,C
2023,10,29,20.4,C
2023,10,30,9.1,C
2023,10,31,14.4,C
2023,11,1,15,C
2023,11,2,12.3,C
2023,11,3,8.5,C
2023,11,4,10.6,C
2023,11,5,6,C
2023,11,6,12,C
2023,11,7,22.1,C
2023,11,8,29.4,C
2023,11,9,26.4,C
2023,11,10,16.2,C
2023,11,11,26.3,C
2023,11,12,19.4,C
2023,11,13,19.8,C
2023,11,14,14.3,C
2023,11,15,16.9,C
2023,11,16,25.3,C
2023,11,17,26.1,C
2023,11,18,13.1,C
2023,11,19,7.2,C
2023,11,20,9.2,C
2023,11,21,12,C
2023,11,22,6.5,C
2023,11,23,4.8,C
2023,11,24,25.9,C
2023,11,25,25.4,C
2023,11,26,11.6,C
2023,11,27,5.3,C
2023,11,28,18.2,C
2023,11,29,20.4,C
2023,11,30,16.3,C
2023,12,1,16.8,C
2023,12,2,11,C
2023,12,3,10.7,C
2023,12,4,11,C
2023,12,5,7.7,C
2023,12,6,14,C
2023,12,7,12.7,C
2023,12,8,10.3,C
2023,12,9,11.6,C
2023,12,10,11.8,C
2023,12,11,5.5,C
2023,12,12,12.2,C
2023,12,13,27.4,C
2023,12,14,21.6,C
2023,12,15,7,C
2023,12,16,26.3,C
2023,12,17,22.7,C
2023,12,18,16.5,C
2023,12,19,32.7,C
2023,12,20,30.7,C
2023,12,21,28.6,C
2023,12,22,24.5,C
2023,12,23,24,C
2023,12,24,20.5,C
2023,12,25,13.5,C
2023,12,26,9.4,C
2023,12,27,6.8,C
2023,12,28,7.3,C
2023,12,29,20.2,C
2023,12,30,7.5,C
2023,12,31,7.9,C
