年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,11,23,79,C
2023,11,24,72,C
2023,11,25,66,C
2023,11,26,72,C
2023,11,27,75,C
2023,11,28,63,C
2023,11,29,72,C
2023,11,30,77,C
2023,12,1,69,C
2023,12,2,70,C
2023,12,3,74,C
2023,12,4,79,C
2023,12,5,77,C
2023,12,6,70,C
2023,12,7,50,C
2023,12,8,70,C
2023,12,9,82,C
2023,12,10,82,C
2023,12,11,89,C
2023,12,12,83,C
2023,12,13,85,C
2023,12,14,84,C
2023,12,15,86,C
2023,12,16,72,C
2023,12,17,74,C
2023,12,18,79,C
2023,12,19,72,C
2023,12,20,65,C
2023,12,21,67,C
2023,12,22,49,C
2023,12,23,54,C
2023,12,24,48,C
2023,12,25,47,C
2023,12,26,64,C
2023,12,27,63,C
2023,12,28,76,C
2023,12,29,83,C
2023,12,30,77,C
2023,12,31,75,C
