年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,10,9,98,C
2023,10,10,91,C
2023,10,11,81,C
2023,10,12,80,C
2023,10,13,72,C
2023,10,14,75,C
2023,10,15,78,C
2023,10,16,73,C
2023,10,17,64,C
2023,10,18,89,C
2023,10,19,95,C
2023,10,20,89,C
2023,10,21,82,C
2023,10,22,78,C
2023,10,23,83,C
2023,10,24,85,C
2023,10,25,88,C
2023,10,26,88,C
2023,10,27,88,C
2023,10,28,88,C
2023,10,29,84,C
2023,10,30,85,C
2023,10,31,77,C
2023,11,1,76,C
2023,11,2,83,C
2023,11,3,87,C
2023,11,4,86,C
2023,11,5,86,C
2023,11,6,73,C
2023,11,7,77,C
2023,11,8,81,C
2023,11,9,87,C
2023,11,10,88,C
2023,11,11,89,C
2023,11,12,83,C
2023,11,13,71,C
2023,11,14,77,C
2023,11,15,77,C
2023,11,16,69,C
2023,11,17,41,C
2023,11,18,51,C
2023,11,19,70,C
2023,11,20,76,C
2023,11,21,79,C
2023,11,22,82,C
2023,11,23,82,C
2023,11,24,73,C
2023,11,25,67,C
2023,11,26,76,C
2023,11,27,77,C
2023,11,28,68,C
2023,11,29,79,C
2023,11,30,81,C
2023,12,1,71,C
2023,12,2,75,C
2023,12,3,77,C
2023,12,4,82,C
2023,12,5,80,C
2023,12,6,76,C
2023,12,7,55,C
2023,12,8,77,C
2023,12,9,86,C
2023,12,10,84,C
2023,12,11,91,C
2023,12,12,83,C
2023,12,13,88,C
2023,12,14,88,C
2023,12,15,86,C
2023,12,16,73,C
2023,12,17,72,C
2023,12,18,84,C
2023,12,19,78,C
2023,12,20,69,C
2023,12,21,68,C
2023,12,22,51,C
2023,12,23,61,C
2023,12,24,58,C
2023,12,25,56,C
2023,12,26,68,C
2023,12,27,67,C
2023,12,28,78,C
2023,12,29,85,C
2023,12,30,77,C
2023,12,31,76,C
