年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,7,15,86,C
2023,7,16,88,C
2023,7,17,88,C
2023,7,18,91,C
2023,7,19,92,C
2023,7,20,88,C
2023,7,21,89,C
2023,7,22,86,C
2023,7,23,87,C
2023,7,24,87,C
2023,7,25,83,C
2023,7,26,87,C
2023,7,27,78,C
2023,7,28,86,C
2023,7,29,94,C
2023,7,30,93,C
2023,7,31,89,C
2023,8,1,89,C
2023,8,2,80,C
2023,8,3,84,C
2023,8,4,84,C
2023,8,5,88,C
2023,8,6,86,C
2023,8,7,92,C
2023,8,8,90,C
2023,8,9,86,C
2023,8,10,93,C
2023,8,11,94,C
2023,8,12,89,C
2023,8,13,95,C
2023,8,14,94,C
2023,8,15,90,C
2023,8,16,86,C
2023,8,17,93,C
2023,8,18,95,C
2023,8,19,94,C
2023,8,20,93,C
2023,8,21,94,C
2023,8,22,91,C
2023,8,23,90,C
2023,8,24,94,C
2023,8,25,93,C
2023,8,26,92,C
2023,8,27,94,C
2023,8,28,92,C
2023,8,29,90,C
2023,8,30,75,C
2023,8,31,76,C
2023,9,1,87,C
2023,9,2,96,C
2023,9,3,85,C
2023,9,4,79,C
2023,9,5,90,C
2023,9,6,89,C
2023,9,7,95,C
2023,9,8,97,C
2023,9,9,94,C
2023,9,10,95,C
2023,9,11,95,C
2023,9,12,95,C
2023,9,13,91,C
2023,9,14,93,C
2023,9,15,94,C
2023,9,16,94,C
2023,9,17,91,C
2023,9,18,90,C
2023,9,19,90,C
2023,9,20,90,C
2023,9,21,89,C
2023,9,22,87,C
2023,9,23,85,C
2023,9,24,85,C
2023,9,25,83,C
2023,9,26,83,C
2023,9,27,84,C
2023,9,28,83,C
2023,9,29,83,C
2023,9,30,87,C
2023,10,1,87,C
2023,10,2,83,C
2023,10,3,90,C
2023,10,4,81,C
2023,10,5,64,C
2023,10,6,69,C
2023,10,7,82,C
2023,10,8,95,C
2023,10,9,98,C
2023,10,10,91,C
2023,10,11,81,C
2023,10,12,82,C
2023,10,13,74,C
2023,10,14,75,C
2023,10,15,83,C
2023,10,16,76,C
2023,10,17,66,C
2023,10,18,87,C
2023,10,19,92,C
2023,10,20,88,C
2023,10,21,81,C
2023,10,22,81,C
2023,10,23,86,C
2023,10,24,87,C
2023,10,25,90,C
2023,10,26,90,C
2023,10,27,91,C
2023,10,28,88,C
2023,10,29,83,C
2023,10,30,85,C
2023,10,31,84,C
2023,11,1,85,C
2023,11,2,86,C
2023,11,3,88,C
2023,11,4,86,C
2023,11,5,87,C
2023,11,6,78,C
2023,11,7,81,C
2023,11,8,80,C
2023,11,9,86,C
2023,11,10,88,C
2023,11,11,86,C
2023,11,12,82,C
2023,11,13,72,C
2023,11,14,79,C
2023,11,15,79,C
2023,11,16,72,C
2023,11,17,43,C
2023,11,18,59,C
2023,11,19,81,C
2023,11,20,82,C
2023,11,21,85,C
2023,11,22,87,C
2023,11,23,86,C
2023,11,24,77,C
2023,11,25,71,C
2023,11,26,83,C
2023,11,27,82,C
2023,11,28,74,C
2023,11,29,84,C
2023,11,30,83,C
2023,12,1,72,C
2023,12,2,76,C
2023,12,3,80,C
2023,12,4,85,C
2023,12,5,84,C
2023,12,6,77,C
2023,12,7,64,C
2023,12,8,80,C
2023,12,9,89,C
2023,12,10,86,C
2023,12,11,91,C
2023,12,12,85,C
2023,12,13,86,C
2023,12,14,91,C
2023,12,15,89,C
2023,12,16,75,C
2023,12,17,74,C
2023,12,18,82,C
2023,12,19,75,C
2023,12,20,67,C
2023,12,21,68,C
2023,12,22,50,C
2023,12,23,57,C
2023,12,24,53,C
2023,12,25,58,C
2023,12,26,79,C
2023,12,27,80,C
2023,12,28,83,C
2023,12,29,88,C
2023,12,30,84,C
2023,12,31,81,C
