年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2023,8,28,88,C
2023,8,29,87,C
2023,8,30,83,C
2023,8,31,88,C
2023,9,1,92,C
2023,9,2,95,C
2023,9,3,88,C
2023,9,4,87,C
2023,9,5,88,C
2023,9,6,88,C
2023,9,7,89,C
2023,9,8,96,C
2023,9,9,88,C
2023,9,10,90,C
2023,9,11,89,C
2023,9,12,83,C
2023,9,13,87,C
2023,9,14,88,C
2023,9,15,88,C
2023,9,16,88,C
2023,9,17,79,C
2023,9,18,57,C
2023,9,19,48,C
2023,9,20,28,C
2023,9,21,28,C
2023,9,22,67,C
2023,9,23,52,C
2023,9,24,76,C
2023,9,25,55,C
2023,9,26,52,C
2023,9,27,72,C
2023,9,28,73,C
2023,9,29,59,C
2023,9,30,44,C
2023,10,1,68,C
2023,10,2,64,C
2023,10,3,61,C
2023,10,4,74,C
2023,10,5,82,C
2023,10,6,88,C
2023,10,7,88,C
2023,10,8,95,C
2023,10,9,100,C
2023,10,10,91,C
2023,10,11,83,C
2023,10,12,79,C
2023,10,13,81,C
2023,10,14,70,C
2023,10,15,86,C
2023,10,16,88,C
2023,10,17,88,C
2023,10,18,95,C
2023,10,19,96,C
2023,10,20,88,C
2023,10,21,88,C
2023,10,22,88,C
2023,10,23,74,C
2023,10,24,50,C
2023,10,25,57,C
2023,10,26,59,C
2023,10,27,74,C
2023,10,28,87,C
2023,10,29,84,C
2023,10,30,73,C
2023,10,31,54,C
2023,11,1,36,C
2023,11,2,56,C
2023,11,3,42,C
2023,11,4,34,C
2023,11,5,38,C
2023,11,6,31,C
2023,11,7,80,C
2023,11,8,88,C
2023,11,9,88,C
2023,11,10,83,C
2023,11,11,88,C
2023,11,12,84,C
2023,11,13,79,C
2023,11,14,79,C
2023,11,15,67,C
2023,11,16,66,C
2023,11,17,9,C
2023,11,18,21,C
2023,11,19,42,C
2023,11,20,23,C
2023,11,21,18,C
2023,11,22,26,C
2023,11,23,42,C
2023,11,24,36,C
2023,11,25,19,C
2023,11,26,20,C
2023,11,27,14,C
2023,11,28,37,C
2023,11,29,85,C
2023,11,30,79,C
2023,12,1,85,C
2023,12,2,79,C
2023,12,3,87,C
2023,12,4,66,C
2023,12,5,57,C
2023,12,6,81,C
2023,12,7,30,C
2023,12,8,56,C
2023,12,9,80,C
2023,12,10,76,C
2023,12,11,68,C
2023,12,12,42,C
2023,12,13,93,C
2023,12,14,88,C
2023,12,15,79,C
2023,12,16,85,C
2023,12,17,88,C
2023,12,18,88,C
2023,12,19,72,C
2023,12,20,67,C
2023,12,21,86,C
2023,12,22,88,C
2023,12,23,64,C
2023,12,24,23,C
2023,12,25,50,C
2023,12,26,65,C
2023,12,27,88,C
2023,12,28,74,C
2023,12,29,72,C
2023,12,30,79,C
2023,12,31,59,C
